item_id,cefr_true,true_p_mid,p_est,p_error,ci95_low,ci95_high,ci95_width,var_p,d_to_boundary_hat,nearest_boundary_hat,gap_weak_strong_test
150,C1,0.3975,0.3380281690140845,-0.05947183098591552,0.26279640197753906,0.41758155822753906,0.15478515625,0.0015647910906788113,0.04694835680751169,0.3849765258215962,0.4666666666666666
151,C2,0.1025,0.11971830985915492,0.01721830985915493,0.07182788848876953,0.17772960662841797,0.10590171813964844,0.0007369638891162398,0.02112676056338028,0.09859154929577464,0.1
152,C2,0.1075,0.14788732394366197,0.04038732394366197,0.0946202278137207,0.21053314208984375,0.11591291427612305,0.0008812354081149955,0.04929577464788733,0.09859154929577464,0.15000000000000002
153,C2,0.1125,0.11971830985915492,0.00721830985915492,0.07182788848876953,0.17772960662841797,0.10590171813964844,0.0007369638891162398,0.02112676056338028,0.09859154929577464,0.08333333333333334
154,C2,0.1175,0.176056338028169,0.05855633802816901,0.11815166473388672,0.24259376525878906,0.12444210052490234,0.0010144091179600007,0.05633802816901409,0.2323943661971831,0.25
155,C2,0.1225,0.15492957746478872,0.03242957746478872,0.10044050216674805,0.2186107635498047,0.11817026138305664,0.0009155692551844109,0.05633802816901408,0.09859154929577464,0.05
156,C2,0.1275,0.09859154929577464,-0.02890845070422536,0.05535411834716797,0.15250205993652344,0.09714794158935547,0.0006214773126100244,0.0,0.09859154929577464,0.18333333333333335
157,C2,0.1325,0.11267605633802817,-0.019823943661971835,0.0662698745727539,0.1693878173828125,0.1031179428100586,0.0006991619766862774,0.01408450704225353,0.09859154929577464,0.08333333333333331
158,C2,0.1375,0.15492957746478872,0.01742957746478871,0.10044050216674805,0.2186107635498047,0.11817026138305664,0.0009155692551844109,0.05633802816901408,0.09859154929577464,0.05
159,C2,0.1425,0.19014084507042253,0.047640845070422544,0.13014793395996094,0.258392333984375,0.12824440002441406,0.001076834294449847,0.04225352112676056,0.2323943661971831,0.15000000000000002
160,C2,0.1475,0.11267605633802817,-0.03482394366197182,0.0662698745727539,0.1693878173828125,0.1031179428100586,0.0006991619766862774,0.01408450704225353,0.09859154929577464,0.18333333333333335
161,C2,0.1525,0.16901408450704225,0.016514084507042254,0.11220836639404297,0.23463916778564453,0.12243080139160156,0.0009821561101069135,0.06338028169014084,0.2323943661971831,0.2
162,C2,0.1575,0.13380281690140844,-0.023697183098591562,0.08311986923217773,0.19423580169677734,0.11111593246459961,0.0008104868747598365,0.0352112676056338,0.09859154929577464,0.18333333333333335
163,C2,0.1625,0.1619718309859155,-0.0005281690140845063,0.10630416870117188,0.22664546966552734,0.12034130096435547,0.000949209489181717,0.06338028169014086,0.09859154929577464,0.18333333333333335
164,C2,0.1675,0.14788732394366197,-0.01961267605633804,0.0946202278137207,0.21053314208984375,0.11591291427612305,0.0008812354081149955,0.04929577464788733,0.09859154929577464,0.18333333333333332
165,C2,0.1725,0.22535211267605634,0.052852112676056356,0.16070938110351562,0.2973194122314453,0.1366100311279297,0.0012207590069125479,0.007042253521126751,0.2323943661971831,0.11666666666666668
166,C2,0.1775,0.20422535211267606,0.02672535211267607,0.14227962493896484,0.27405548095703125,0.1317758560180664,0.0011364850186512555,0.028169014084507032,0.2323943661971831,0.08333333333333334
167,C2,0.1825,0.14084507042253522,-0.04165492957746478,0.08884572982788086,0.2024087905883789,0.11356306076049805,0.0008462079479734706,0.042253521126760576,0.09859154929577464,0.16666666666666666
168,C2,0.1875,0.14788732394366197,-0.03961267605633803,0.0946202278137207,0.21053314208984375,0.11591291427612305,0.0008812354081149955,0.04929577464788733,0.09859154929577464,0.21666666666666665
169,C2,0.1925,0.18309859154929578,-0.009401408450704224,0.12413215637207031,0.25051116943359375,0.12637901306152344,0.0010459685127409786,0.049295774647887314,0.2323943661971831,0.19999999999999998
170,C2,0.1975,0.15492957746478872,-0.04257042253521129,0.10044050216674805,0.2186107635498047,0.11817026138305664,0.0009155692551844109,0.05633802816901408,0.09859154929577464,0.18333333333333332
171,C2,0.2025,0.1619718309859155,-0.040528169014084514,0.10630416870117188,0.22664546966552734,0.12034130096435547,0.000949209489181717,0.06338028169014086,0.09859154929577464,0.33333333333333337
172,C2,0.2075,0.19014084507042253,-0.01735915492957746,0.13014793395996094,0.258392333984375,0.12824440002441406,0.001076834294449847,0.04225352112676056,0.2323943661971831,0.3
173,C2,0.2125,0.2323943661971831,0.0198943661971831,0.16690921783447266,0.30501556396484375,0.1381063461303711,0.00124746311018876,0.0,0.2323943661971831,0.2333333333333333
174,C2,0.2175,0.2323943661971831,0.014894366197183095,0.16690921783447266,0.30501556396484375,0.1381063461303711,0.00124746311018876,0.0,0.2323943661971831,0.13333333333333333
175,C2,0.2225,0.22535211267605634,0.0028521126760563398,0.16070938110351562,0.2973194122314453,0.1366100311279297,0.0012207590069125479,0.007042253521126751,0.2323943661971831,0.24999999999999997
176,C2,0.2275,0.21830985915492956,-0.009190140845070444,0.15453720092773438,0.2895946502685547,0.1350574493408203,0.0011933612905642265,0.01408450704225353,0.2323943661971831,0.15
177,C2,0.2324999999999999,0.19014084507042253,-0.04235915492957737,0.13014793395996094,0.258392333984375,0.12824440002441406,0.001076834294449847,0.04225352112676056,0.2323943661971831,0.3666666666666667
178,C2,0.2375,0.20422535211267606,-0.03327464788732393,0.14227962493896484,0.27405548095703125,0.1317758560180664,0.0011364850186512555,0.028169014084507032,0.2323943661971831,0.16666666666666666
179,C2,0.2425,0.21830985915492956,-0.02419014084507043,0.15453720092773438,0.2895946502685547,0.1350574493408203,0.0011933612905642265,0.01408450704225353,0.2323943661971831,0.09999999999999998
180,C2,0.2475,0.24647887323943662,-0.0010211267605633734,0.17939090728759766,0.3203287124633789,0.14093780517578125,0.0012987904775248556,0.01408450704225353,0.2323943661971831,0.08333333333333331
